"Codigo_provincia","Nombre_provincia","Codigo_especie","Especie","Parametro","F.c.","Modelo","a","b","c","d","p","q","r","D.n.m."
32,"Ourense",NA,"Salix spp.","VLE",4,12,"-","-","-","-","0.0016601","1.77360","-","-"
32,"Ourense",NA,"Salix spp.","VLE",5,12,"-","-","-","-","0.0016601","1.77360","-","-"
32,"Ourense",NA,"Salix atrocinerea","VCC",2,1,"109.53000","0.0001481","-","-","-","-","-","-"
32,"Ourense",NA,"Salix atrocinerea","VCC",3,1,"109.53000","0.0001481","-","-","-","-","-","-"
32,"Ourense",NA,"Salix atrocinerea","VCC",4,1,"109.53000","0.0001481","-","-","-","-","-","-"
32,"Ourense",NA,"Salix atrocinerea","VCC",5,1,"109.53000","0.0001481","-","-","-","-","-","-"
32,"Ourense",NA,"Salix atrocinerea","VSC",2,7,"-6.58000","0.7708192","0.0000559","-","-","-","-","-"
32,"Ourense",NA,"Salix atrocinerea","VSC",3,7,"-6.58000","0.7708192","0.0000559","-","-","-","-","-"
32,"Ourense",NA,"Salix atrocinerea","VSC",4,7,"-6.58000","0.7708192","0.0000559","-","-","-","-","-"
32,"Ourense",NA,"Salix atrocinerea","VSC",5,7,"-6.58000","0.7708192","0.0000559","-","-","-","-","-"
32,"Ourense",NA,"Salix atrocinerea","IAVC",2,16,"0.50416","0.0001005","-","-","-","-","-","-"
32,"Ourense",NA,"Salix atrocinerea","IAVC",3,16,"0.50416","0.0001005","-","-","-","-","-","-"
32,"Ourense",NA,"Salix atrocinerea","IAVC",4,16,"0.50416","0.0001005","-","-","-","-","-","-"
32,"Ourense",NA,"Salix atrocinerea","IAVC",5,16,"0.50416","0.0001005","-","-","-","-","-","-"
32,"Ourense",NA,"Salix atrocinerea","VLE",2,12,"-","-","-","-","0.0016601","1.77360","-","-"
32,"Ourense",NA,"Salix atrocinerea","VLE",3,12,"-","-","-","-","0.0016601","1.77360","-","-"
32,"Ourense",NA,"Salix atrocinerea","VLE",4,12,"-","-","-","-","0.0016601","1.77360","-","-"
32,"Ourense",NA,"Salix atrocinerea","VLE",5,12,"-","-","-","-","0.0016601","1.77360","-","-"
32,"Ourense",NA,"Salix caprea","VCC",2,1,"109.53000","0.0001481","-","-","-","-","-","-"
32,"Ourense",NA,"Salix caprea","VCC",3,1,"109.53000","0.0001481","-","-","-","-","-","-"
32,"Ourense",NA,"Salix caprea","VCC",4,1,"109.53000","0.0001481","-","-","-","-","-","-"
32,"Ourense",NA,"Salix caprea","VCC",5,1,"109.53000","0.0001481","-","-","-","-","-","-"
32,"Ourense",NA,"Salix caprea","VSC",2,7,"-6.58000","0.7708192","0.0000559","-","-","-","-","-"
32,"Ourense",NA,"Salix caprea","VSC",3,7,"-6.58000","0.7708192","0.0000559","-","-","-","-","-"
32,"Ourense",NA,"Salix caprea","VSC",4,7,"-6.58000","0.7708192","0.0000559","-","-","-","-","-"
32,"Ourense",NA,"Salix caprea","VSC",5,7,"-6.58000","0.7708192","0.0000559","-","-","-","-","-"
32,"Ourense",NA,"Salix caprea","IAVC",2,16,"0.50416","0.0001005","-","-","-","-","-","-"
32,"Ourense",NA,"Salix caprea","IAVC",3,16,"0.50416","0.0001005","-","-","-","-","-","-"
32,"Ourense",NA,"Salix caprea","IAVC",4,16,"0.50416","0.0001005","-","-","-","-","-","-"
32,"Ourense",NA,"Salix caprea","IAVC",5,16,"0.50416","0.0001005","-","-","-","-","-","-"
32,"Ourense",NA,"Salix caprea","VLE",2,12,"-","-","-","-","0.0016601","1.77360","-","-"
32,"Ourense",NA,"Salix caprea","VLE",3,12,"-","-","-","-","0.0016601","1.77360","-","-"
32,"Ourense",NA,"Salix caprea","VLE",4,12,"-","-","-","-","0.0016601","1.77360","-","-"
32,"Ourense",NA,"Salix caprea","VLE",5,12,"-","-","-","-","0.0016601","1.77360","-","-"
32,"Ourense",NA,"Salix elaeagnos","VCC",2,1,"109.53000","0.0001481","-","-","-","-","-","-"
32,"Ourense",NA,"Salix elaeagnos","VSC",2,7,"-6.58000","0.7708192","0.0000559","-","-","-","-","-"
32,"Ourense",NA,"Salix elaeagnos","IAVC",2,16,"0.50416","0.0001005","-","-","-","-","-","-"
32,"Ourense",NA,"Salix elaeagnos","VLE",2,12,"-","-","-","-","0.0016601","1.77360","-","-"
32,"Ourense",NA,"Populus nigra","VCC",2,1,"56.04000","0.0002424","-","-","-","-","-","-"
32,"Ourense",NA,"Populus nigra","VCC",3,1,"0.68000","0.0002336","-","-","-","-","-","-"
32,"Ourense",NA,"Populus nigra","VCC",5,1,"59.08000","0.0001293","-","-","-","-","-","-"
32,"Ourense",NA,"Populus nigra","VSC",2,7,"0.26000","0.8236223","0.0000233","-","-","-","-","-"
32,"Ourense",NA,"Populus nigra","VSC",3,7,"0.26000","0.8236223","0.0000233","-","-","-","-","-"
32,"Ourense",NA,"Populus nigra","VSC",5,7,"0.26000","0.8236223","0.0000233","-","-","-","-","-"
32,"Ourense",NA,"Populus nigra","IAVC",2,21,"-","-","0.0003022","-0.00000027757","-","-","-","-"
32,"Ourense",NA,"Populus nigra","IAVC",3,21,"-","-","0.0003022","-0.00000027757","-","-","-","-"
32,"Ourense",NA,"Populus nigra","IAVC",5,21,"-","-","0.0003022","-0.00000027757","-","-","-","-"
32,"Ourense",NA,"Populus nigra","VLE",2,12,"-","-","-","-","0.0001247","2.16723","-","-"
32,"Ourense",NA,"Populus nigra","VLE",3,12,"-","-","-","-","0.0001247","2.16723","-","-"
32,"Ourense",NA,"Populus nigra","VLE",5,12,"-","-","-","-","0.0001247","2.16723","-","-"
32,"Ourense",NA,"Eucalyptus globulus","VCC",2,1,"33.03000","0.0002564","-","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus globulus","VCC",3,1,"-1.02000","0.0002111","-","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus globulus","VCC",5,1,"21.50000","0.0001120","-","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus globulus","VSC",2,7,"-2.08000","0.8099444","0.0000072","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus globulus","VSC",3,7,"0.05000","0.7677083","0.0016267","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus globulus","VSC",5,7,"2.55000","0.7571656","0.0000857","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus globulus","IAVC",2,17,"-6.18690","0.2901740","-0.0002113","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus globulus","IAVC",3,17,"-6.18690","0.2901740","-0.0002113","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus globulus","IAVC",5,17,"-6.18690","0.2901740","-0.0002113","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus globulus","VLE",2,12,"-","-","-","-","0.0017465","1.73173","-","-"
32,"Ourense",NA,"Eucalyptus globulus","VLE",3,12,"-","-","-","-","0.0017465","1.73173","-","-"
32,"Ourense",NA,"Eucalyptus globulus","VLE",5,12,"-","-","-","-","0.0017465","1.73173","-","-"
32,"Ourense",NA,"Eucalyptus camaldulensis","VCC",2,1,"44.68000","0.0002180","-","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus camaldulensis","VSC",2,7,"-1.72000","0.8115650","0.0000065","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus camaldulensis","IAVC",2,17,"-6.18690","0.2901740","-0.0002113","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus camaldulensis","VLE",2,12,"-","-","-","-","0.0000440","2.39055","-","-"
32,"Ourense",NA,"Eucalyptus nitens","VCC",2,1,"3.44000","0.0002632","-","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus nitens","VCC",3,1,"3.44000","0.0002632","-","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus nitens","VCC",5,1,"3.44000","0.0002632","-","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus nitens","VSC",2,7,"-1.72000","0.8115650","0.0000065","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus nitens","VSC",3,7,"-1.72000","0.8115650","0.0000065","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus nitens","VSC",5,7,"-1.72000","0.8115650","0.0000065","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus nitens","IAVC",2,17,"-6.18690","0.2901740","-0.0002113","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus nitens","IAVC",3,17,"-6.18690","0.2901740","-0.0002113","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus nitens","IAVC",5,17,"-6.18690","0.2901740","-0.0002113","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus nitens","VLE",2,12,"-","-","-","-","0.0000440","2.39055","-","-"
32,"Ourense",NA,"Eucalyptus nitens","VLE",3,12,"-","-","-","-","0.0000440","2.39055","-","-"
32,"Ourense",NA,"Eucalyptus nitens","VLE",5,12,"-","-","-","-","0.0000440","2.39055","-","-"
32,"Ourense",NA,"Eucalyptus robusta","VCC",2,1,"3.44000","0.0002632","-","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus robusta","VSC",2,7,"-1.72000","0.8115650","0.0000065","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus robusta","IAVC",2,17,"-6.18690","0.2901740","-0.0002113","-","-","-","-","-"
32,"Ourense",NA,"Eucalyptus robusta","VLE",2,12,"-","-","-","-","0.0000440","2.39055","-","-"
32,"Ourense",NA,"Castanea sativa","VCC",2,1,"48.78000","0.0002470","-","-","-","-","-","-"
32,"Ourense",NA,"Castanea sativa","VCC",3,1,"9.21285","0.0001654","-","-","-","-","-","-"
32,"Ourense",NA,"Castanea sativa","VCC",4,1,"77.74000","0.0001340","-","-","-","-","-","-"
32,"Ourense",NA,"Castanea sativa","VCC",5,1,"77.74204","0.0001340","-","-","-","-","-","-"
32,"Ourense",NA,"Castanea sativa","VCC",6,1,"77.74204","0.0001340","-","-","-","-","-","-"
32,"Ourense",NA,"Castanea sativa","VSC",2,7,"-7.64000","0.8690216","-0.0000044","-","-","-","-","-"
32,"Ourense",NA,"Castanea sativa","VSC",3,7,"-7.64000","0.8690216","-0.0000044","-","-","-","-","-"
32,"Ourense",NA,"Castanea sativa","VSC",4,7,"-40.10000","0.9121813","0.0000019","-","-","-","-","-"
32,"Ourense",NA,"Castanea sativa","VSC",5,7,"-13.17000","0.8749605","0.0000091","-","-","-","-","-"
32,"Ourense",NA,"Castanea sativa","VSC",6,7,"-13.17000","0.8749605","0.0000091","-","-","-","-","-"
32,"Ourense",NA,"Castanea sativa","IAVC",2,21,"-","-","0.0000773","-0.00000002828","-","-","-","-"
32,"Ourense",NA,"Castanea sativa","IAVC",3,21,"-","-","0.0000773","-0.00000002828","-","-","-","-"
32,"Ourense",NA,"Castanea sativa","IAVC",4,21,"-","-","0.0000773","-0.00000002828","-","-","-","-"
32,"Ourense",NA,"Castanea sativa","IAVC",5,21,"-","-","0.0000773","-0.00000002828","-","-","-","-"
32,"Ourense",NA,"Castanea sativa","IAVC",6,21,"-","-","0.0000773","-0.00000002828","-","-","-","-"
32,"Ourense",NA,"Castanea sativa","VLE",2,12,"-","-","-","-","0.0000212","2.52613","-","-"
32,"Ourense",NA,"Castanea sativa","VLE",3,12,"-","-","-","-","0.0000212","2.52613","-","-"
32,"Ourense",NA,"Castanea sativa","VLE",4,12,"-","-","-","-","0.0000212","2.52613","-","-"
32,"Ourense",NA,"Castanea sativa","VLE",5,12,"-","-","-","-","0.0000212","2.52613","-","-"
32,"Ourense",NA,"Castanea sativa","VLE",6,12,"-","-","-","-","0.0000212","2.52613","-","-"
32,"Ourense",NA,"Betula spp.","VCC",2,1,"12.68000","0.0002535","-","-","-","-","-","-"
32,"Ourense",NA,"Betula spp.","VCC",3,1,"12.68000","0.0002535","-","-","-","-","-","-"
32,"Ourense",NA,"Betula spp.","VCC",5,1,"12.68000","0.0002535","-","-","-","-","-","-"
32,"Ourense",NA,"Betula spp.","VSC",2,7,"2.55000","0.7571656","0.0000857","-","-","-","-","-"
32,"Ourense",NA,"Betula spp.","VSC",3,7,"2.55000","0.7571656","0.0000857","-","-","-","-","-"
32,"Ourense",NA,"Betula spp.","VSC",5,7,"2.55000","0.7571656","0.0000857","-","-","-","-","-"
32,"Ourense",NA,"Betula spp.","IAVC",2,19,"0.97928","0.0036818","0.0002202","-0.00000026890","-","-","-","-"
32,"Ourense",NA,"Betula spp.","IAVC",3,19,"0.97928","0.0036818","0.0002202","-0.00000026890","-","-","-","-"
32,"Ourense",NA,"Betula spp.","IAVC",5,19,"0.97928","0.0036818","0.0002202","-0.00000026890","-","-","-","-"
32,"Ourense",NA,"Betula spp.","VLE",2,12,"-","-","-","-","0.0000466","2.38142","-","-"
32,"Ourense",NA,"Betula spp.","VLE",3,12,"-","-","-","-","0.0000466","2.38142","-","-"
32,"Ourense",NA,"Betula spp.","VLE",5,12,"-","-","-","-","0.0000466","2.38142","-","-"
32,"Ourense",NA,"Betula alba","VCC",2,1,"12.68000","0.0002535","-","-","-","-","-","-"
32,"Ourense",NA,"Betula alba","VCC",3,1,"12.68000","0.0002535","-","-","-","-","-","-"
32,"Ourense",NA,"Betula alba","VCC",5,1,"12.68000","0.0002535","-","-","-","-","-","-"
32,"Ourense",NA,"Betula alba","VSC",2,7,"2.55000","0.7571656","0.0000857","-","-","-","-","-"
32,"Ourense",NA,"Betula alba","VSC",3,7,"2.55000","0.7571656","0.0000857","-","-","-","-","-"
32,"Ourense",NA,"Betula alba","VSC",5,7,"2.55000","0.7571656","0.0000857","-","-","-","-","-"
32,"Ourense",NA,"Betula alba","IAVC",2,19,"0.97928","0.0036818","0.0002202","-0.00000026890","-","-","-","-"
32,"Ourense",NA,"Betula alba","IAVC",3,19,"0.97928","0.0036818","0.0002202","-0.00000026890","-","-","-","-"
32,"Ourense",NA,"Betula alba","IAVC",5,19,"0.97928","0.0036818","0.0002202","-0.00000026890","-","-","-","-"
32,"Ourense",NA,"Betula alba","VLE",2,12,"-","-","-","-","0.0000466","2.38142","-","-"
32,"Ourense",NA,"Betula alba","VLE",3,12,"-","-","-","-","0.0000466","2.38142","-","-"
32,"Ourense",NA,"Betula alba","VLE",5,12,"-","-","-","-","0.0000466","2.38142","-","-"
33,"Asturias",21,"Pinus sylvestris","VCC",2,1,"14.58","0.000344","-","-","-","-","-","-"
33,"Asturias",21,"Pinus sylvestris","VSC",2,7,"-9.15","0.7319546","0.0000254","-","-","-","-","-"
33,"Asturias",21,"Pinus sylvestris","IAVC",2,21,"-","-","0.0003973","-0.00000044345","-","-","-","-"
33,"Asturias",21,"Pinus sylvestris","VLE",2,12,"-","-","-","-","0.0001194","2.14645","-","-"
33,"Asturias",21,"Pinus sylvestris","VCC",3,1,"7.22","0.000307","-","-","-","-","-","-"
33,"Asturias",21,"Pinus sylvestris","VSC",3,7,"-9.15","0.7319546","0.0000254","-","-","-","-","-"
33,"Asturias",21,"Pinus sylvestris","IAVC",3,21,"-","-","0.0003973","-0.00000044345","-","-","-","-"
33,"Asturias",21,"Pinus sylvestris","VLE",3,12,"-","-","-","-","0.0001194","2.14645","-","-"
33,"Asturias",21,"Pinus sylvestris","VCC",5,1,"36.68","0.000206","-","-","-","-","-","-"
33,"Asturias",21,"Pinus sylvestris","VSC",5,7,"-9.15","0.7319546","0.0000254","-","-","-","-","-"
33,"Asturias",21,"Pinus sylvestris","IAVC",5,21,"-","-","0.0003973","-0.00000044345","-","-","-","-"
33,"Asturias",21,"Pinus sylvestris","VLE",5,12,"-","-","-","-","0.0001194","2.14645","-","-"
33,"Asturias",26,"Pinus pinaster","VCC",1,1,"42.99","0.0002896","-","-","-","-","-","-"
33,"Asturias",26,"Pinus pinaster","VSC",1,7,"-9.15","0.7319546","0.0000254","-","-","-","-","-"
33,"Asturias",26,"Pinus pinaster","IAVC",1,21,"-","-","0.0003873","-0.00000027473","-","-","-","-"
33,"Asturias",26,"Pinus pinaster","VLE",1,12,"-","-","-","-","0.0000564","2.24028","-","-"
33,"Asturias",26,"Pinus pinaster","VCC",2,1,"42.99","0.0002896","-","-","-","-","-","-"
33,"Asturias",26,"Pinus pinaster","VSC",2,7,"-9.15","0.7319546","0.0000254","-","-","-","-","-"
33,"Asturias",26,"Pinus pinaster","IAVC",2,21,"-","-","0.0003873","-0.00000027473","-","-","-","-"
33,"Asturias",26,"Pinus pinaster","VLE",2,12,"-","-","-","-","0.0000564","2.24028","-","-"
33,"Asturias",26,"Pinus pinaster","VCC",3,1,"14.09","0.000323","-","-","-","-","-","-"
33,"Asturias",26,"Pinus pinaster","VSC",3,7,"-9.15","0.7319546","0.0000254","-","-","-","-","-"
33,"Asturias",26,"Pinus pinaster","IAVC",3,21,"-","-","0.0003873","-0.00000027473","-","-","-","-"
33,"Asturias",26,"Pinus pinaster","VLE",3,12,"-","-","-","-","0.0000564","2.24028","-","-"
33,"Asturias",26,"Pinus pinaster","VCC",5,1,"38.41","0.000208","-","-","-","-","-","-"
33,"Asturias",26,"Pinus pinaster","VSC",5,7,"0.45","0.6460209","0.000219","-","-","-","-","-"
33,"Asturias",26,"Pinus pinaster","IAVC",5,21,"-","-","0.0003873","-0.00000027473","-","-","-","-"
33,"Asturias",26,"Pinus pinaster","VLE",5,12,"-","-","-","-","0.0000564","2.24028","-","-"
33,"Asturias",28,"Pinus radiata","VCC",1,1,"48.73","0.0002531","-","-","-","-","-","-"
33,"Asturias",28,"Pinus radiata","VSC",1,7,"-6.09","0.817639","0.0000057","-","-","-","-","-"
33,"Asturias",28,"Pinus radiata","IAVC",1,21,"-","-","0.0006332","-0.00000057128","-","-","-","-"
33,"Asturias",28,"Pinus radiata","VLE",1,12,"-","-","-","-","0.0014136","1.73113","-","-"
33,"Asturias",28,"Pinus radiata","VCC",2,1,"48.73","0.0002531","-","-","-","-","-","-"
33,"Asturias",28,"Pinus radiata","VSC",2,7,"-6.09","0.817639","0.0000057","-","-","-","-","-"
33,"Asturias",28,"Pinus radiata","IAVC",2,21,"-","-","0.0006332","-0.00000057128","-","-","-","-"
33,"Asturias",28,"Pinus radiata","VLE",2,12,"-","-","-","-","0.0014136","1.73113","-","-"
33,"Asturias",28,"Pinus radiata","VCC",3,1,"2.29","0.000254","-","-","-","-","-","-"
33,"Asturias",28,"Pinus radiata","VSC",3,7,"-6.09","0.817639","0.0000057","-","-","-","-","-"
33,"Asturias",28,"Pinus radiata","IAVC",3,21,"-","-","0.0006332","-0.00000057128","-","-","-","-"
33,"Asturias",28,"Pinus radiata","VLE",3,12,"-","-","-","-","0.0014136","1.73113","-","-"
33,"Asturias",28,"Pinus radiata","VCC",5,1,"48.73","0.0002531","-","-","-","-","-","-"
33,"Asturias",28,"Pinus radiata","VSC",5,7,"-6.09","0.817639","0.0000057","-","-","-","-","-"
33,"Asturias",28,"Pinus radiata","IAVC",5,21,"-","-","0.0006332","-0.00000057128","-","-","-","-"
33,"Asturias",28,"Pinus radiata","VLE",5,12,"-","-","-","-","0.0014136","1.73113","-","-"
33,"Asturias",34,"Pseudotsuga menziesii","VCC",2,1,"4.53","0.0003174","-","-","-","-","-","-"
33,"Asturias",34,"Pseudotsuga menziesii","VSC",2,7,"-6.09","0.817639","0.0000057","-","-","-","-","-"
33,"Asturias",34,"Pseudotsuga menziesii","IAVC",2,21,"-","-","0.0003703","0.00000074363","-","-","-","-"
33,"Asturias",34,"Pseudotsuga menziesii","VLE",2,12,"-","-","-","-","0.0001194","2.14645","-","-"
33,"Asturias",34,"Pseudotsuga menziesii","VCC",3,1,"4.53","0.0003174","-","-","-","-","-","-"
33,"Asturias",34,"Pseudotsuga menziesii","VSC",3,7,"-6.09","0.817639","0.0000057","-","-","-","-","-"
33,"Asturias",34,"Pseudotsuga menziesii","IAVC",3,21,"-","-","0.0003703","0.00000074363","-","-","-","-"
33,"Asturias",34,"Pseudotsuga menziesii","VLE",3,12,"-","-","-","-","0.0001194","2.14645","-","-"
33,"Asturias",34,"Pseudotsuga menziesii","VCC",5,1,"4.53","0.0003174","-","-","-","-","-","-"
33,"Asturias",34,"Pseudotsuga menziesii","VSC",5,7,"-6.09","0.817639","0.0000057","-","-","-","-","-"
33,"Asturias",34,"Pseudotsuga menziesii","IAVC",5,21,"-","-","0.0003703","0.00000074363","-","-","-","-"
33,"Asturias",34,"Pseudotsuga menziesii","VLE",5,12,"-","-","-","-","0.0001194","2.14645","-","-"
33,"Asturias",41,"Quercus robur","VCC",1,1,"72.95","0.0002512","-","-","-","-","-","-"
33,"Asturias",41,"Quercus robur","VSC",1,7,"-14.85","0.8582139","0.0000039","-","-","-","-","-"
33,"Asturias",41,"Quercus robur","IAVC",1,21,"-","-","0.0002056","-0.00000016452","-","-","-","-"
33,"Asturias",41,"Quercus robur","VLE",1,12,"-","-","-","-","0.0000483","2.35962","-","-"
33,"Asturias",41,"Quercus robur","VCC",2,1,"72.95","0.0002512","-","-","-","-","-","-"
33,"Asturias",41,"Quercus robur","VSC",2,7,"-14.85","0.8582139","0.0000039","-","-","-","-","-"
33,"Asturias",41,"Quercus robur","IAVC",2,21,"-","-","0.0002056","-0.00000016452","-","-","-","-"
33,"Asturias",41,"Quercus robur","VLE",2,12,"-","-","-","-","0.0000483","2.35962","-","-"
33,"Asturias",41,"Quercus robur","VCC",3,1,"17.78","0.000099","-","-","-","-","-","-"
33,"Asturias",41,"Quercus robur","VSC",3,7,"-14.85","0.8582139","0.0000039","-","-","-","-","-"
33,"Asturias",41,"Quercus robur","IAVC",3,21,"-","-","0.0002056","-0.00000016452","-","-","-","-"
33,"Asturias",41,"Quercus robur","VLE",3,12,"-","-","-","-","0.0000483","2.35962","-","-"
33,"Asturias",41,"Quercus robur","VCC",4,1,"118.86","0.0000836","-","-","-","-","-","-"
33,"Asturias",41,"Quercus robur","VSC",4,7,"-10.7","0.8732996","0.0000226","-","-","-","-","-"
33,"Asturias",41,"Quercus robur","IAVC",4,21,"-","-","0.0002056","-0.00000016452","-","-","-","-"
33,"Asturias",41,"Quercus robur","VLE",4,12,"-","-","-","-","0.0000483","2.35962","-","-"
33,"Asturias",41,"Quercus robur","VCC",5,1,"48.87","0.0002","-","-","-","-","-","-"
33,"Asturias",41,"Quercus robur","VSC",5,7,"-13.02","0.8673411","0.0000062","-","-","-","-","-"
33,"Asturias",41,"Quercus robur","IAVC",5,21,"-","-","0.0002056","-0.00000016452","-","-","-","-"
33,"Asturias",41,"Quercus robur","VLE",5,12,"-","-","-","-","0.0000483","2.35962","-","-"
33,"Asturias",41,"Quercus robur","VCC",6,1,"48.87","0.0002","-","-","-","-","-","-"
33,"Asturias",41,"Quercus robur","VSC",6,7,"-13.02","0.8673411","0.0000062","-","-","-","-","-"
33,"Asturias",41,"Quercus robur","IAVC",6,21,"-","-","0.0002056","-0.00000016452","-","-","-","-"
33,"Asturias",41,"Quercus robur","VLE",6,12,"-","-","-","-","0.0000483","2.35962","-","-"
33,"Asturias",42,"Quercus petraea","VCC",1,1,"237.58","0.0002109","-","-","-","-","-","-"
33,"Asturias",42,"Quercus petraea","VSC",1,7,"-13.42","0.8545707","0.0000082","-","-","-","-","-"
33,"Asturias",42,"Quercus petraea","IAVC",1,21,"-","-","0.0001609","-0.00000010606","-","-","-","-"
33,"Asturias",42,"Quercus petraea","VLE",1,12,"-","-","-","-","0.0003791","2.02691","-","-"
33,"Asturias",42,"Quercus petraea","VCC",2,1,"237.58","0.0002109","-","-","-","-","-","-"
33,"Asturias",42,"Quercus petraea","VSC",2,7,"-13.42","0.8545707","0.0000082","-","-","-","-","-"
33,"Asturias",42,"Quercus petraea","IAVC",2,21,"-","-","0.0001609","-0.00000010606","-","-","-","-"
33,"Asturias",42,"Quercus petraea","VLE",2,12,"-","-","-","-","0.0003791","2.02691","-","-"
33,"Asturias",42,"Quercus petraea","VCC",3,1,"17.78","0.000099","-","-","-","-","-","-"
33,"Asturias",42,"Quercus petraea","VSC",3,7,"-13.42","0.8545707","0.0000082","-","-","-","-","-"
33,"Asturias",42,"Quercus petraea","IAVC",3,21,"-","-","0.0001609","-0.00000010606","-","-","-","-"
33,"Asturias",42,"Quercus petraea","VLE",3,12,"-","-","-","-","0.0003791","2.02691","-","-"
33,"Asturias",42,"Quercus petraea","VCC",4,1,"146.28","0.0000815","-","-","-","-","-","-"
33,"Asturias",42,"Quercus petraea","VSC",4,7,"-2.93","0.8429701","0.0000458","-","-","-","-","-"
33,"Asturias",42,"Quercus petraea","IAVC",4,21,"-","-","0.0001609","-0.00000010606","-","-","-","-"
33,"Asturias",42,"Quercus petraea","VLE",4,12,"-","-","-","-","0.0003791","2.02691","-","-"
33,"Asturias",42,"Quercus petraea","VCC",5,1,"24.29","0.0002041","-","-","-","-","-","-"
33,"Asturias",42,"Quercus petraea","VSC",5,7,"-12.02","0.8896791","0.000004","-","-","-","-","-"
33,"Asturias",42,"Quercus petraea","IAVC",5,21,"-","-","0.0001609","-0.00000010606","-","-","-","-"
33,"Asturias",42,"Quercus petraea","VLE",5,12,"-","-","-","-","0.0003791","2.02691","-","-"
33,"Asturias",42,"Quercus petraea","VCC",6,1,"24.29","0.0002041","-","-","-","-","-","-"
33,"Asturias",42,"Quercus petraea","VSC",6,7,"-12.02","0.8896791","0.000004","-","-","-","-","-"
33,"Asturias",42,"Quercus petraea","IAVC",6,21,"-","-","0.0001609","-0.00000010606","-","-","-","-"
33,"Asturias",42,"Quercus petraea","VLE",6,12,"-","-","-","-","0.0003791","2.02691","-","-"
33,"Asturias",43,"Quercus pyrenaica","VCC",2,1,"31.24","0.0002665","-","-","-","-","-","-"
33,"Asturias",43,"Quercus pyrenaica","VSC",2,7,"-18.5","0.8313515","0.0000153","-","-","-","-","-"
33,"Asturias",43,"Quercus pyrenaica","IAVC",2,21,"-","-","0.0001922","-0.00000013362","-","-","-","-"
33,"Asturias",43,"Quercus pyrenaica","VLE",2,12,"-","-","-","-","0.0000944","2.27236","-","-"
33,"Asturias",43,"Quercus pyrenaica","VCC",3,1,"15.14","0.00014","-","-","-","-","-","-"
33,"Asturias",43,"Quercus pyrenaica","VSC",3,7,"-18.5","0.8313515","0.0000153","-","-","-","-","-"
33,"Asturias",43,"Quercus pyrenaica","IAVC",3,21,"-","-","0.0001922","-0.00000013362","-","-","-","-"
33,"Asturias",43,"Quercus pyrenaica","VLE",3,12,"-","-","-","-","0.0000944","2.27236","-","-"
33,"Asturias",43,"Quercus pyrenaica","VCC",4,1,"42.94","0.000171","-","-","-","-","-","-"
33,"Asturias",43,"Quercus pyrenaica","VSC",4,7,"-10.7","0.8732996","0.0000226","-","-","-","-","-"
33,"Asturias",43,"Quercus pyrenaica","IAVC",4,21,"-","-","0.0001922","-0.00000013362","-","-","-","-"
33,"Asturias",43,"Quercus pyrenaica","VLE",4,12,"-","-","-","-","0.0000944","2.27236","-","-"
33,"Asturias",43,"Quercus pyrenaica","VCC",5,1,"36.92","0.00021","-","-","-","-","-","-"
33,"Asturias",43,"Quercus pyrenaica","VSC",5,7,"-18.48","0.8888024","-0.0000135","-","-","-","-","-"
33,"Asturias",43,"Quercus pyrenaica","IAVC",5,21,"-","-","0.0001922","-0.00000013362","-","-","-","-"
33,"Asturias",43,"Quercus pyrenaica","VLE",5,12,"-","-","-","-","0.0000944","2.27236","-","-"
33,"Asturias",43,"Quercus pyrenaica","VCC",6,1,"36.92","0.00021","-","-","-","-","-","-"
33,"Asturias",43,"Quercus pyrenaica","VSC",6,7,"-18.48","0.8888024","-0.0000135","-","-","-","-","-"
33,"Asturias",43,"Quercus pyrenaica","IAVC",6,21,"-","-","0.0001922","-0.00000013362","-","-","-","-"
33,"Asturias",43,"Quercus pyrenaica","VLE",6,12,"-","-","-","-","0.0000944","2.27236","-","-"
33,"Asturias",45,"Quercus ilex ssp. ballota","VCC",2,1,"49.26","0.000261","-","-","-","-","-","-"
